Time,Category,Average Score
2025-06-20 14:25:41,mouthShrugUpper,0.09
2025-06-20 14:25:41,mouthSmileLeft,0.0
2025-06-20 14:25:41,mouthSmileRight,0.0
2025-06-20 14:25:41,mouthStretchLeft,0.02
2025-06-20 14:25:41,mouthStretchRight,0.0
2025-06-20 14:25:41,mouthUpperUpLeft,0.0
2025-06-20 14:25:41,mouthUpperUpRight,0.0
2025-06-20 14:25:41,noseSneerLeft,0.0
2025-06-20 14:25:41,noseSneerRight,0.0
2025-06-20 14:25:42,_neutral,0.0
2025-06-20 14:25:42,browDownLeft,0.0
2025-06-20 14:25:42,browDownRight,0.0
2025-06-20 14:25:42,browInnerUp,0.38
2025-06-20 14:25:42,browOuterUpLeft,0.28
2025-06-20 14:25:42,browOuterUpRight,0.43
2025-06-20 14:25:42,cheekPuff,0.0
2025-06-20 14:25:42,cheekSquintLeft,0.0
2025-06-20 14:25:42,cheekSquintRight,0.0
2025-06-20 14:25:42,eyeBlinkLeft,0.27
2025-06-20 14:25:42,eyeBlinkRight,0.26
2025-06-20 14:25:42,eyeLookDownLeft,0.27
2025-06-20 14:25:42,eyeLookDownRight,0.29
2025-06-20 14:25:42,eyeLookInLeft,0.03
2025-06-20 14:25:42,eyeLookInRight,0.39
2025-06-20 14:25:42,eyeLookOutLeft,0.38
2025-06-20 14:25:42,eyeLookOutRight,0.03
2025-06-20 14:25:42,eyeLookUpLeft,0.05
2025-06-20 14:25:42,eyeLookUpRight,0.04
2025-06-20 14:25:42,eyeSquintLeft,0.42
2025-06-20 14:25:42,eyeSquintRight,0.26
2025-06-20 14:25:42,eyeWideLeft,0.01
2025-06-20 14:25:42,eyeWideRight,0.0
2025-06-20 14:25:42,jawForward,0.0
2025-06-20 14:25:42,jawLeft,0.01
2025-06-20 14:25:42,jawOpen,0.0
2025-06-20 14:25:42,jawRight,0.0
2025-06-20 14:25:42,mouthClose,0.0
2025-06-20 14:25:42,mouthDimpleLeft,0.01
2025-06-20 14:25:42,mouthDimpleRight,0.0
2025-06-20 14:25:42,mouthFrownLeft,0.0
2025-06-20 14:25:42,mouthFrownRight,0.0
2025-06-20 14:25:42,mouthFunnel,0.0
2025-06-20 14:25:42,mouthLeft,0.02
2025-06-20 14:25:42,mouthLowerDownLeft,0.0
2025-06-20 14:25:42,mouthLowerDownRight,0.0
2025-06-20 14:25:42,mouthPressLeft,0.07
2025-06-20 14:25:42,mouthPressRight,0.0
2025-06-20 14:25:42,mouthPucker,0.22
2025-06-20 14:25:42,mouthRight,0.0
2025-06-20 14:25:42,mouthRollLower,0.02
2025-06-20 14:25:42,mouthRollUpper,0.0
2025-06-20 14:25:42,mouthShrugLower,0.1
2025-06-20 14:25:42,mouthShrugUpper,0.07
2025-06-20 14:25:42,mouthSmileLeft,0.0
2025-06-20 14:25:42,mouthSmileRight,0.0
2025-06-20 14:25:42,mouthStretchLeft,0.01
2025-06-20 14:25:42,mouthStretchRight,0.0
2025-06-20 14:25:42,mouthUpperUpLeft,0.0
2025-06-20 14:25:42,mouthUpperUpRight,0.0
2025-06-20 14:25:42,noseSneerLeft,0.0
2025-06-20 14:25:42,noseSneerRight,0.0
2025-06-20 14:25:43,_neutral,0.0
2025-06-20 14:25:43,browDownLeft,0.0
2025-06-20 14:25:43,browDownRight,0.0
2025-06-20 14:25:43,browInnerUp,0.26
2025-06-20 14:25:43,browOuterUpLeft,0.17
2025-06-20 14:25:43,browOuterUpRight,0.3
2025-06-20 14:25:43,cheekPuff,0.0
2025-06-20 14:25:43,cheekSquintLeft,0.0
2025-06-20 14:25:43,cheekSquintRight,0.0
2025-06-20 14:25:43,eyeBlinkLeft,0.38
2025-06-20 14:25:43,eyeBlinkRight,0.39
2025-06-20 14:25:43,eyeLookDownLeft,0.52
2025-06-20 14:25:43,eyeLookDownRight,0.5
2025-06-20 14:25:43,eyeLookInLeft,0.09
2025-06-20 14:25:43,eyeLookInRight,0.13
2025-06-20 14:25:43,eyeLookOutLeft,0.12
2025-06-20 14:25:43,eyeLookOutRight,0.07
2025-06-20 14:25:43,eyeLookUpLeft,0.02
2025-06-20 14:25:43,eyeLookUpRight,0.01
2025-06-20 14:25:43,eyeSquintLeft,0.38
2025-06-20 14:25:43,eyeSquintRight,0.3
2025-06-20 14:25:43,eyeWideLeft,0.0
2025-06-20 14:25:43,eyeWideRight,0.0
2025-06-20 14:25:43,jawForward,0.0
2025-06-20 14:25:43,jawLeft,0.0
2025-06-20 14:25:43,jawOpen,0.0
2025-06-20 14:25:43,jawRight,0.0
2025-06-20 14:25:43,mouthClose,0.0
2025-06-20 14:25:43,mouthDimpleLeft,0.02
2025-06-20 14:25:43,mouthDimpleRight,0.0
2025-06-20 14:25:43,mouthFrownLeft,0.0
2025-06-20 14:25:43,mouthFrownRight,0.0
2025-06-20 14:25:43,mouthFunnel,0.0
2025-06-20 14:25:43,mouthLeft,0.01
2025-06-20 14:25:43,mouthLowerDownLeft,0.0
2025-06-20 14:25:43,mouthLowerDownRight,0.0
2025-06-20 14:25:43,mouthPressLeft,0.12
2025-06-20 14:25:43,mouthPressRight,0.0
2025-06-20 14:25:43,mouthPucker,0.1
2025-06-20 14:25:43,mouthRight,0.0
2025-06-20 14:25:43,mouthRollLower,0.01
2025-06-20 14:25:43,mouthRollUpper,0.0
2025-06-20 14:25:43,mouthShrugLower,0.09
2025-06-20 14:25:43,mouthShrugUpper,0.07
2025-06-20 14:25:43,mouthSmileLeft,0.0
2025-06-20 14:25:43,mouthSmileRight,0.0
2025-06-20 14:25:43,mouthStretchLeft,0.02
2025-06-20 14:25:43,mouthStretchRight,0.0
2025-06-20 14:25:43,mouthUpperUpLeft,0.0
2025-06-20 14:25:43,mouthUpperUpRight,0.0
2025-06-20 14:25:43,noseSneerLeft,0.0
2025-06-20 14:25:43,noseSneerRight,0.0
2025-06-20 14:25:45,_neutral,0.0
2025-06-20 14:25:45,browDownLeft,0.0
2025-06-20 14:25:45,browDownRight,0.0
2025-06-20 14:25:45,browInnerUp,0.24
2025-06-20 14:25:45,browOuterUpLeft,0.21
2025-06-20 14:25:45,browOuterUpRight,0.35
2025-06-20 14:25:45,cheekPuff,0.0
2025-06-20 14:25:45,cheekSquintLeft,0.0
2025-06-20 14:25:45,cheekSquintRight,0.0
2025-06-20 14:25:45,eyeBlinkLeft,0.26
2025-06-20 14:25:45,eyeBlinkRight,0.27
2025-06-20 14:25:45,eyeLookDownLeft,0.35
2025-06-20 14:25:45,eyeLookDownRight,0.36
2025-06-20 14:25:45,eyeLookInLeft,0.0
2025-06-20 14:25:45,eyeLookInRight,0.56
2025-06-20 14:25:45,eyeLookOutLeft,0.56
2025-06-20 14:25:45,eyeLookOutRight,0.0
2025-06-20 14:25:45,eyeLookUpLeft,0.03
2025-06-20 14:25:45,eyeLookUpRight,0.02
2025-06-20 14:25:45,eyeSquintLeft,0.35
2025-06-20 14:25:45,eyeSquintRight,0.22
2025-06-20 14:25:45,eyeWideLeft,0.0
2025-06-20 14:25:45,eyeWideRight,0.0
2025-06-20 14:25:45,jawForward,0.0
2025-06-20 14:25:45,jawLeft,0.0
2025-06-20 14:25:45,jawOpen,0.0
2025-06-20 14:25:45,jawRight,0.0
2025-06-20 14:25:45,mouthClose,0.0
2025-06-20 14:25:45,mouthDimpleLeft,0.02
2025-06-20 14:25:45,mouthDimpleRight,0.0
2025-06-20 14:25:45,mouthFrownLeft,0.0
2025-06-20 14:25:45,mouthFrownRight,0.0
2025-06-20 14:25:45,mouthFunnel,0.0
2025-06-20 14:25:45,mouthLeft,0.02
2025-06-20 14:25:45,mouthLowerDownLeft,0.0
2025-06-20 14:25:45,mouthLowerDownRight,0.0
2025-06-20 14:25:45,mouthPressLeft,0.11
2025-06-20 14:25:45,mouthPressRight,0.0
2025-06-20 14:25:45,mouthPucker,0.13
2025-06-20 14:25:45,mouthRight,0.0
2025-06-20 14:25:45,mouthRollLower,0.01
2025-06-20 14:25:45,mouthRollUpper,0.0
2025-06-20 14:25:45,mouthShrugLower,0.08
2025-06-20 14:25:45,mouthShrugUpper,0.09
2025-06-20 14:25:45,mouthSmileLeft,0.0
2025-06-20 14:25:45,mouthSmileRight,0.0
2025-06-20 14:25:45,mouthStretchLeft,0.03
2025-06-20 14:25:45,mouthStretchRight,0.0
2025-06-20 14:25:45,mouthUpperUpLeft,0.0
2025-06-20 14:25:45,mouthUpperUpRight,0.0
2025-06-20 14:25:45,noseSneerLeft,0.0
2025-06-20 14:25:45,noseSneerRight,0.0
2025-06-20 14:25:46,_neutral,0.0
2025-06-20 14:25:46,browDownLeft,0.01
2025-06-20 14:25:46,browDownRight,0.01
2025-06-20 14:25:46,browInnerUp,0.15
2025-06-20 14:25:46,browOuterUpLeft,0.12
2025-06-20 14:25:46,browOuterUpRight,0.2
2025-06-20 14:25:46,cheekPuff,0.0
2025-06-20 14:25:46,cheekSquintLeft,0.0
2025-06-20 14:25:46,cheekSquintRight,0.0
2025-06-20 14:25:46,eyeBlinkLeft,0.24
2025-06-20 14:25:46,eyeBlinkRight,0.27
2025-06-20 14:25:46,eyeLookDownLeft,0.33
2025-06-20 14:25:46,eyeLookDownRight,0.34
2025-06-20 14:25:46,eyeLookInLeft,0.04
2025-06-20 14:25:46,eyeLookInRight,0.24
2025-06-20 14:25:46,eyeLookOutLeft,0.24
2025-06-20 14:25:46,eyeLookOutRight,0.02
2025-06-20 14:25:46,eyeLookUpLeft,0.03
2025-06-20 14:25:46,eyeLookUpRight,0.02
2025-06-20 14:25:46,eyeSquintLeft,0.34
2025-06-20 14:25:46,eyeSquintRight,0.27
2025-06-20 14:25:46,eyeWideLeft,0.0
2025-06-20 14:25:46,eyeWideRight,0.0
2025-06-20 14:25:46,jawForward,0.0
2025-06-20 14:25:46,jawLeft,0.01
2025-06-20 14:25:46,jawOpen,0.0
2025-06-20 14:25:46,jawRight,0.0
2025-06-20 14:25:46,mouthClose,0.0
2025-06-20 14:25:46,mouthDimpleLeft,0.01
2025-06-20 14:25:46,mouthDimpleRight,0.0
2025-06-20 14:25:46,mouthFrownLeft,0.0
2025-06-20 14:25:46,mouthFrownRight,0.0
2025-06-20 14:25:46,mouthFunnel,0.0
2025-06-20 14:25:46,mouthLeft,0.02
2025-06-20 14:25:46,mouthLowerDownLeft,0.0
2025-06-20 14:25:46,mouthLowerDownRight,0.0
2025-06-20 14:25:46,mouthPressLeft,0.11
2025-06-20 14:25:46,mouthPressRight,0.0
2025-06-20 14:25:46,mouthPucker,0.1
2025-06-20 14:25:46,mouthRight,0.0
2025-06-20 14:25:46,mouthRollLower,0.01
2025-06-20 14:25:46,mouthRollUpper,0.0
2025-06-20 14:25:46,mouthShrugLower,0.09
2025-06-20 14:25:46,mouthShrugUpper,0.07
2025-06-20 14:25:46,mouthSmileLeft,0.0
2025-06-20 14:25:46,mouthSmileRight,0.0
2025-06-20 14:25:46,mouthStretchLeft,0.03
2025-06-20 14:25:46,mouthStretchRight,0.0
2025-06-20 14:25:46,mouthUpperUpLeft,0.0
2025-06-20 14:25:46,mouthUpperUpRight,0.0
2025-06-20 14:25:46,noseSneerLeft,0.0
2025-06-20 14:25:46,noseSneerRight,0.0
2025-06-20 14:25:47,_neutral,0.0
2025-06-20 14:25:47,browDownLeft,0.0
2025-06-20 14:25:47,browDownRight,0.0
2025-06-20 14:25:47,browInnerUp,0.28
2025-06-20 14:25:47,browOuterUpLeft,0.25
2025-06-20 14:25:47,browOuterUpRight,0.31
2025-06-20 14:25:47,cheekPuff,0.0
2025-06-20 14:25:47,cheekSquintLeft,0.0
2025-06-20 14:25:47,cheekSquintRight,0.0
2025-06-20 14:25:47,eyeBlinkLeft,0.46
2025-06-20 14:25:47,eyeBlinkRight,0.49
2025-06-20 14:25:47,eyeLookDownLeft,0.6
2025-06-20 14:25:47,eyeLookDownRight,0.61
2025-06-20 14:25:47,eyeLookInLeft,0.02
2025-06-20 14:25:47,eyeLookInRight,0.32
2025-06-20 14:25:47,eyeLookOutLeft,0.33
2025-06-20 14:25:47,eyeLookOutRight,0.02
2025-06-20 14:25:47,eyeLookUpLeft,0.01
2025-06-20 14:25:47,eyeLookUpRight,0.01
2025-06-20 14:25:47,eyeSquintLeft,0.46
2025-06-20 14:25:47,eyeSquintRight,0.26
2025-06-20 14:25:47,eyeWideLeft,0.0
2025-06-20 14:25:47,eyeWideRight,0.0
2025-06-20 14:25:47,jawForward,0.0
2025-06-20 14:25:47,jawLeft,0.01
2025-06-20 14:25:47,jawOpen,0.01
2025-06-20 14:25:47,jawRight,0.0
2025-06-20 14:25:47,mouthClose,0.0
2025-06-20 14:25:47,mouthDimpleLeft,0.01
2025-06-20 14:25:47,mouthDimpleRight,0.0
2025-06-20 14:25:47,mouthFrownLeft,0.0
2025-06-20 14:25:47,mouthFrownRight,0.0
2025-06-20 14:25:47,mouthFunnel,0.01
2025-06-20 14:25:47,mouthLeft,0.01
2025-06-20 14:25:47,mouthLowerDownLeft,0.0
2025-06-20 14:25:47,mouthLowerDownRight,0.0
2025-06-20 14:25:47,mouthPressLeft,0.05
2025-06-20 14:25:47,mouthPressRight,0.0
2025-06-20 14:25:47,mouthPucker,0.33
2025-06-20 14:25:47,mouthRight,0.01
2025-06-20 14:25:47,mouthRollLower,0.02
2025-06-20 14:25:47,mouthRollUpper,0.0
2025-06-20 14:25:47,mouthShrugLower,0.08
2025-06-20 14:25:47,mouthShrugUpper,0.2
2025-06-20 14:25:47,mouthSmileLeft,0.0
2025-06-20 14:25:47,mouthSmileRight,0.0
2025-06-20 14:25:47,mouthStretchLeft,0.01
2025-06-20 14:25:47,mouthStretchRight,0.0
2025-06-20 14:25:47,mouthUpperUpLeft,0.01
2025-06-20 14:25:47,mouthUpperUpRight,0.01
2025-06-20 14:25:47,noseSneerLeft,0.0
2025-06-20 14:25:47,noseSneerRight,0.0
2025-06-20 14:25:48,_neutral,0.0
2025-06-20 14:25:48,browDownLeft,0.0
2025-06-20 14:25:48,browDownRight,0.0
2025-06-20 14:25:48,browInnerUp,0.3
2025-06-20 14:25:48,browOuterUpLeft,0.32
2025-06-20 14:25:48,browOuterUpRight,0.32
2025-06-20 14:25:48,cheekPuff,0.0
2025-06-20 14:25:48,cheekSquintLeft,0.0
2025-06-20 14:25:48,cheekSquintRight,0.0
2025-06-20 14:25:48,eyeBlinkLeft,0.58
2025-06-20 14:25:48,eyeBlinkRight,0.61
2025-06-20 14:25:48,eyeLookDownLeft,0.77
2025-06-20 14:25:48,eyeLookDownRight,0.76
2025-06-20 14:25:48,eyeLookInLeft,0.07
2025-06-20 14:25:48,eyeLookInRight,0.09
2025-06-20 14:25:48,eyeLookOutLeft,0.08
2025-06-20 14:25:48,eyeLookOutRight,0.07
2025-06-20 14:25:48,eyeLookUpLeft,0.0
2025-06-20 14:25:48,eyeLookUpRight,0.0
2025-06-20 14:25:48,eyeSquintLeft,0.49
2025-06-20 14:25:48,eyeSquintRight,0.35
2025-06-20 14:25:48,eyeWideLeft,0.0
2025-06-20 14:25:48,eyeWideRight,0.0
2025-06-20 14:25:48,jawForward,0.0
2025-06-20 14:25:48,jawLeft,0.01
2025-06-20 14:25:48,jawOpen,0.02
2025-06-20 14:25:48,jawRight,0.0
2025-06-20 14:25:48,mouthClose,0.0
2025-06-20 14:25:48,mouthDimpleLeft,0.0
2025-06-20 14:25:48,mouthDimpleRight,0.0
2025-06-20 14:25:48,mouthFrownLeft,0.0
2025-06-20 14:25:48,mouthFrownRight,0.0
2025-06-20 14:25:48,mouthFunnel,0.03
2025-06-20 14:25:48,mouthLeft,0.0
2025-06-20 14:25:48,mouthLowerDownLeft,0.0
2025-06-20 14:25:48,mouthLowerDownRight,0.0
2025-06-20 14:25:48,mouthPressLeft,0.0
2025-06-20 14:25:48,mouthPressRight,0.0
2025-06-20 14:25:48,mouthPucker,0.64
2025-06-20 14:25:48,mouthRight,0.0
2025-06-20 14:25:48,mouthRollLower,0.02
2025-06-20 14:25:48,mouthRollUpper,0.01
2025-06-20 14:25:48,mouthShrugLower,0.07
2025-06-20 14:25:48,mouthShrugUpper,0.23
2025-06-20 14:25:48,mouthSmileLeft,0.0
2025-06-20 14:25:48,mouthSmileRight,0.0
2025-06-20 14:25:48,mouthStretchLeft,0.0
2025-06-20 14:25:48,mouthStretchRight,0.0
2025-06-20 14:25:48,mouthUpperUpLeft,0.01
2025-06-20 14:25:48,mouthUpperUpRight,0.01
2025-06-20 14:25:48,noseSneerLeft,0.0
2025-06-20 14:25:48,noseSneerRight,0.0
2025-06-20 14:25:49,_neutral,0.0
2025-06-20 14:25:49,browDownLeft,0.01
2025-06-20 14:25:49,browDownRight,0.01
2025-06-20 14:25:49,browInnerUp,0.17
2025-06-20 14:25:49,browOuterUpLeft,0.13
2025-06-20 14:25:49,browOuterUpRight,0.19
2025-06-20 14:25:49,cheekPuff,0.0
2025-06-20 14:25:49,cheekSquintLeft,0.0
2025-06-20 14:25:49,cheekSquintRight,0.0
2025-06-20 14:25:49,eyeBlinkLeft,0.33
2025-06-20 14:25:49,eyeBlinkRight,0.36
2025-06-20 14:25:49,eyeLookDownLeft,0.49
2025-06-20 14:25:49,eyeLookDownRight,0.47
2025-06-20 14:25:49,eyeLookInLeft,0.03
2025-06-20 14:25:49,eyeLookInRight,0.26
2025-06-20 14:25:49,eyeLookOutLeft,0.25
2025-06-20 14:25:49,eyeLookOutRight,0.03
2025-06-20 14:25:49,eyeLookUpLeft,0.02
2025-06-20 14:25:49,eyeLookUpRight,0.01
2025-06-20 14:25:49,eyeSquintLeft,0.44
2025-06-20 14:25:49,eyeSquintRight,0.33
2025-06-20 14:25:49,eyeWideLeft,0.0
2025-06-20 14:25:49,eyeWideRight,0.0
2025-06-20 14:25:49,jawForward,0.0
2025-06-20 14:25:49,jawLeft,0.0
2025-06-20 14:25:49,jawOpen,0.0
2025-06-20 14:25:49,jawRight,0.0
2025-06-20 14:25:49,mouthClose,0.0
2025-06-20 14:25:49,mouthDimpleLeft,0.0
2025-06-20 14:25:49,mouthDimpleRight,0.0
2025-06-20 14:25:49,mouthFrownLeft,0.01
2025-06-20 14:25:49,mouthFrownRight,0.01
2025-06-20 14:25:49,mouthFunnel,0.0
2025-06-20 14:25:49,mouthLeft,0.0
2025-06-20 14:25:49,mouthLowerDownLeft,0.0
2025-06-20 14:25:49,mouthLowerDownRight,0.0
2025-06-20 14:25:49,mouthPressLeft,0.03
2025-06-20 14:25:49,mouthPressRight,0.01
2025-06-20 14:25:49,mouthPucker,0.12
2025-06-20 14:25:49,mouthRight,0.0
2025-06-20 14:25:49,mouthRollLower,0.02
2025-06-20 14:25:49,mouthRollUpper,0.0
2025-06-20 14:25:49,mouthShrugLower,0.23
2025-06-20 14:25:49,mouthShrugUpper,0.16
2025-06-20 14:25:49,mouthSmileLeft,0.0
2025-06-20 14:25:49,mouthSmileRight,0.0
2025-06-20 14:25:49,mouthStretchLeft,0.0
2025-06-20 14:25:49,mouthStretchRight,0.0
2025-06-20 14:25:49,mouthUpperUpLeft,0.0
2025-06-20 14:25:49,mouthUpperUpRight,0.0
2025-06-20 14:25:49,noseSneerLeft,0.0
2025-06-20 14:25:49,noseSneerRight,0.0
2025-06-20 14:25:50,_neutral,0.0
2025-06-20 14:25:50,browDownLeft,0.01
2025-06-20 14:25:50,browDownRight,0.01
2025-06-20 14:25:50,browInnerUp,0.16
2025-06-20 14:25:50,browOuterUpLeft,0.12
2025-06-20 14:25:50,browOuterUpRight,0.15
2025-06-20 14:25:50,cheekPuff,0.0
2025-06-20 14:25:50,cheekSquintLeft,0.0
2025-06-20 14:25:50,cheekSquintRight,0.0
2025-06-20 14:25:50,eyeBlinkLeft,0.29
2025-06-20 14:25:50,eyeBlinkRight,0.31
2025-06-20 14:25:50,eyeLookDownLeft,0.54
2025-06-20 14:25:50,eyeLookDownRight,0.5
2025-06-20 14:25:50,eyeLookInLeft,0.03
2025-06-20 14:25:50,eyeLookInRight,0.27
2025-06-20 14:25:50,eyeLookOutLeft,0.27
2025-06-20 14:25:50,eyeLookOutRight,0.03
2025-06-20 14:25:50,eyeLookUpLeft,0.01
2025-06-20 14:25:50,eyeLookUpRight,0.01
2025-06-20 14:25:50,eyeSquintLeft,0.3
2025-06-20 14:25:50,eyeSquintRight,0.2
2025-06-20 14:25:50,eyeWideLeft,0.0
2025-06-20 14:25:50,eyeWideRight,0.0
2025-06-20 14:25:50,jawForward,0.0
2025-06-20 14:25:50,jawLeft,0.0
2025-06-20 14:25:50,jawOpen,0.0
2025-06-20 14:25:50,jawRight,0.0
2025-06-20 14:25:50,mouthClose,0.0
2025-06-20 14:25:50,mouthDimpleLeft,0.0
2025-06-20 14:25:50,mouthDimpleRight,0.0
2025-06-20 14:25:50,mouthFrownLeft,0.0
2025-06-20 14:25:50,mouthFrownRight,0.0
2025-06-20 14:25:50,mouthFunnel,0.0
2025-06-20 14:25:50,mouthLeft,0.0
2025-06-20 14:25:50,mouthLowerDownLeft,0.0
2025-06-20 14:25:50,mouthLowerDownRight,0.0
2025-06-20 14:25:50,mouthPressLeft,0.07
2025-06-20 14:25:50,mouthPressRight,0.01
2025-06-20 14:25:50,mouthPucker,0.03
2025-06-20 14:25:50,mouthRight,0.01
2025-06-20 14:25:50,mouthRollLower,0.01
2025-06-20 14:25:50,mouthRollUpper,0.0
2025-06-20 14:25:50,mouthShrugLower,0.67
2025-06-20 14:25:50,mouthShrugUpper,0.25
2025-06-20 14:25:50,mouthSmileLeft,0.0
2025-06-20 14:25:50,mouthSmileRight,0.0
2025-06-20 14:25:50,mouthStretchLeft,0.0
2025-06-20 14:25:50,mouthStretchRight,0.0
2025-06-20 14:25:50,mouthUpperUpLeft,0.0
2025-06-20 14:25:50,mouthUpperUpRight,0.0
2025-06-20 14:25:50,noseSneerLeft,0.0
2025-06-20 14:25:50,noseSneerRight,0.0
2025-06-20 14:25:51,_neutral,0.0
2025-06-20 14:25:51,browDownLeft,0.01
2025-06-20 14:25:51,browDownRight,0.01
2025-06-20 14:25:51,browInnerUp,0.15
2025-06-20 14:25:51,browOuterUpLeft,0.14
2025-06-20 14:25:51,browOuterUpRight,0.17
2025-06-20 14:25:51,cheekPuff,0.0
2025-06-20 14:25:51,cheekSquintLeft,0.0
2025-06-20 14:25:51,cheekSquintRight,0.0
2025-06-20 14:25:51,eyeBlinkLeft,0.28
2025-06-20 14:25:51,eyeBlinkRight,0.27
2025-06-20 14:25:51,eyeLookDownLeft,0.48
2025-06-20 14:25:51,eyeLookDownRight,0.44
2025-06-20 14:25:51,eyeLookInLeft,0.01
2025-06-20 14:25:51,eyeLookInRight,0.35
2025-06-20 14:25:51,eyeLookOutLeft,0.35
2025-06-20 14:25:51,eyeLookOutRight,0.01
2025-06-20 14:25:51,eyeLookUpLeft,0.02
2025-06-20 14:25:51,eyeLookUpRight,0.01
2025-06-20 14:25:51,eyeSquintLeft,0.33
2025-06-20 14:25:51,eyeSquintRight,0.23
2025-06-20 14:25:51,eyeWideLeft,0.0
2025-06-20 14:25:51,eyeWideRight,0.0
2025-06-20 14:25:51,jawForward,0.0
2025-06-20 14:25:51,jawLeft,0.0
2025-06-20 14:25:51,jawOpen,0.0
2025-06-20 14:25:51,jawRight,0.0
2025-06-20 14:25:51,mouthClose,0.0
2025-06-20 14:25:51,mouthDimpleLeft,0.0
2025-06-20 14:25:51,mouthDimpleRight,0.0
2025-06-20 14:25:51,mouthFrownLeft,0.01
2025-06-20 14:25:51,mouthFrownRight,0.01
2025-06-20 14:25:51,mouthFunnel,0.0
2025-06-20 14:25:51,mouthLeft,0.01
2025-06-20 14:25:51,mouthLowerDownLeft,0.0
2025-06-20 14:25:51,mouthLowerDownRight,0.0
2025-06-20 14:25:51,mouthPressLeft,0.02
2025-06-20 14:25:51,mouthPressRight,0.01
2025-06-20 14:25:51,mouthPucker,0.04
2025-06-20 14:25:51,mouthRight,0.0
2025-06-20 14:25:51,mouthRollLower,0.02
2025-06-20 14:25:51,mouthRollUpper,0.0
2025-06-20 14:25:51,mouthShrugLower,0.56
2025-06-20 14:25:51,mouthShrugUpper,0.2
2025-06-20 14:25:51,mouthSmileLeft,0.0
2025-06-20 14:25:51,mouthSmileRight,0.0
2025-06-20 14:25:51,mouthStretchLeft,0.01
2025-06-20 14:25:51,mouthStretchRight,0.0
2025-06-20 14:25:51,mouthUpperUpLeft,0.0
2025-06-20 14:25:51,mouthUpperUpRight,0.0
2025-06-20 14:25:51,noseSneerLeft,0.0
2025-06-20 14:25:51,noseSneerRight,0.0
2025-06-20 14:25:52,_neutral,0.0
2025-06-20 14:25:52,browDownLeft,0.0
2025-06-20 14:25:52,browDownRight,0.01
2025-06-20 14:25:52,browInnerUp,0.14
2025-06-20 14:25:52,browOuterUpLeft,0.17
2025-06-20 14:25:52,browOuterUpRight,0.21
2025-06-20 14:25:52,cheekPuff,0.0
2025-06-20 14:25:52,cheekSquintLeft,0.0
2025-06-20 14:25:52,cheekSquintRight,0.0
2025-06-20 14:25:52,eyeBlinkLeft,0.42
2025-06-20 14:25:52,eyeBlinkRight,0.41
2025-06-20 14:25:52,eyeLookDownLeft,0.61
2025-06-20 14:25:52,eyeLookDownRight,0.58
2025-06-20 14:25:52,eyeLookInLeft,0.05
2025-06-20 14:25:52,eyeLookInRight,0.14
2025-06-20 14:25:52,eyeLookOutLeft,0.13
2025-06-20 14:25:52,eyeLookOutRight,0.04
2025-06-20 14:25:52,eyeLookUpLeft,0.01
2025-06-20 14:25:52,eyeLookUpRight,0.01
2025-06-20 14:25:52,eyeSquintLeft,0.37
2025-06-20 14:25:52,eyeSquintRight,0.29
2025-06-20 14:25:52,eyeWideLeft,0.0
2025-06-20 14:25:52,eyeWideRight,0.0
2025-06-20 14:25:52,jawForward,0.0
2025-06-20 14:25:52,jawLeft,0.0
2025-06-20 14:25:52,jawOpen,0.0
2025-06-20 14:25:52,jawRight,0.0
2025-06-20 14:25:52,mouthClose,0.0
2025-06-20 14:25:52,mouthDimpleLeft,0.0
2025-06-20 14:25:52,mouthDimpleRight,0.0
2025-06-20 14:25:52,mouthFrownLeft,0.01
2025-06-20 14:25:52,mouthFrownRight,0.01
2025-06-20 14:25:52,mouthFunnel,0.0
2025-06-20 14:25:52,mouthLeft,0.0
2025-06-20 14:25:52,mouthLowerDownLeft,0.0
2025-06-20 14:25:52,mouthLowerDownRight,0.0
2025-06-20 14:25:52,mouthPressLeft,0.03
2025-06-20 14:25:52,mouthPressRight,0.0
2025-06-20 14:25:52,mouthPucker,0.07
2025-06-20 14:25:52,mouthRight,0.0
2025-06-20 14:25:52,mouthRollLower,0.01
2025-06-20 14:25:52,mouthRollUpper,0.0
2025-06-20 14:25:52,mouthShrugLower,0.53
2025-06-20 14:25:52,mouthShrugUpper,0.21
2025-06-20 14:25:52,mouthSmileLeft,0.0
2025-06-20 14:25:52,mouthSmileRight,0.0
2025-06-20 14:25:52,mouthStretchLeft,0.01
2025-06-20 14:25:52,mouthStretchRight,0.0
2025-06-20 14:25:52,mouthUpperUpLeft,0.0
2025-06-20 14:25:52,mouthUpperUpRight,0.0
2025-06-20 14:25:52,noseSneerLeft,0.0
2025-06-20 14:25:52,noseSneerRight,0.0
2025-06-20 14:25:53,_neutral,0.0
2025-06-20 14:25:53,browDownLeft,0.0
2025-06-20 14:25:53,browDownRight,0.0
2025-06-20 14:25:53,browInnerUp,0.44
2025-06-20 14:25:53,browOuterUpLeft,0.34
2025-06-20 14:25:53,browOuterUpRight,0.63
2025-06-20 14:25:53,cheekPuff,0.0
2025-06-20 14:25:53,cheekSquintLeft,0.0
2025-06-20 14:25:53,cheekSquintRight,0.0
2025-06-20 14:25:53,eyeBlinkLeft,0.18
2025-06-20 14:25:53,eyeBlinkRight,0.14
2025-06-20 14:25:53,eyeLookDownLeft,0.39
